Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
thanks bro,2020-06-02 13:12:47,00:21:58,,Keeping Up with the Kardashians: 1. Sezon: Brody Eve Geliyor (Bölüm 3),,Apple iPhone 7 (GSM),00:22:04,00:22:04,TR (Turkey)
thanks bro,2020-06-02 13:10:54,00:01:48,,Keeping Up with the Kardashians: 1. Sezon: Anneyi İdare Etmek (Bölüm 2),,Apple iPhone 7 (GSM),00:21:31,00:21:31,TR (Turkey)
thanks bro,2020-06-02 12:56:53,00:23:24,,Brooklyn Nine-Nine: 5. Sezon: Hapishane: Kısım 1 (Bölüm 1),,Chrome PC (Cadmium),00:21:32,Not latest view,TR (Turkey)
thanks bro,2020-06-02 12:35:26,00:20:59,,Brooklyn Nine-Nine: 4. Sezon: Suç ve Ceza (Bölüm 22),,Chrome PC (Cadmium),00:21:04,Not latest view,TR (Turkey)
thanks bro,2020-06-02 11:26:40,00:24:22,,Brooklyn Nine-Nine: 4. Sezon: Banka Soygunu (Bölüm 21),,Chrome PC (Cadmium),00:21:31,Not latest view,TR (Turkey)
thanks bro,2020-06-02 11:26:13,00:00:01,,Brooklyn Nine-Nine: 4. Sezon: Banka Soygunu (Bölüm 21),,Chrome PC (Cadmium),00:00:02,Not latest view,TR (Turkey)
thanks bro,2020-06-02 11:03:02,00:22:56,,Brooklyn Nine-Nine: 4. Sezon: Mezbaha (Bölüm 20),,Chrome PC (Cadmium),00:21:13,Not latest view,TR (Turkey)
thanks bro,2020-06-02 10:45:18,00:07:10,,Brooklyn Nine-Nine: 4. Sezon: Sayın Yargıç (Bölüm 19),,Chrome PC (Cadmium),00:21:37,Not latest view,TR (Turkey)
thanks bro,2020-06-02 02:13:52,00:17:07,,Brooklyn Nine-Nine: 4. Sezon: Sayın Yargıç (Bölüm 19),,Chrome PC (Cadmium),00:15:47,Not latest view,TR (Turkey)
thanks bro,2020-06-02 01:50:39,00:23:01,,Brooklyn Nine-Nine: 4. Sezon: Amy'nin Peşinde (Bölüm 18),,Chrome PC (Cadmium),00:21:36,Not latest view,TR (Turkey)
thanks bro,2020-06-02 01:26:58,00:23:20,,Brooklyn Nine-Nine: 4. Sezon: Polis Kongresi (Bölüm 17),,Chrome PC (Cadmium),00:21:38,Not latest view,TR (Turkey)
thanks bro,2020-06-02 01:03:56,00:00:02,,Brooklyn Nine-Nine: 4. Sezon: Polis Kongresi (Bölüm 17),,Chrome PC (Cadmium),00:00:02,Not latest view,TR (Turkey)
thanks bro,2020-06-02 00:38:03,00:25:10,,Brooklyn Nine-Nine: 4. Sezon: Mömö (Bölüm 16),,Chrome PC (Cadmium),00:20:56,Not latest view,TR (Turkey)
thanks bro,2020-06-02 00:14:18,00:22:49,,Brooklyn Nine-Nine: 4. Sezon: Son Devriye (Bölüm 15),,Chrome PC (Cadmium),00:21:35,Not latest view,TR (Turkey)
thanks bro,2020-06-01 23:45:16,00:26:30,Autoplayed: user action: None; ,Brooklyn Nine-Nine: 4. Sezon: Hizmet Et ve Koru (Bölüm 14),,Chrome PC (Cadmium),00:21:30,Not latest view,TR (Turkey)
thanks bro,2020-06-01 22:44:58,00:23:36,,Brooklyn Nine-Nine: 4. Sezon: Denetim (Bölüm 13),,Chrome PC (Cadmium),00:21:41,Not latest view,TR (Turkey)
thanks bro,2020-06-01 22:00:20,00:22:51,,Brooklyn Nine-Nine: 4. Sezon: Kaçak: Kısım 2 (Bölüm 12),,Chrome PC (Cadmium),00:21:36,Not latest view,TR (Turkey)
thanks bro,2020-06-01 21:31:11,00:20:58,,Brooklyn Nine-Nine: 4. Sezon: Kaçak: Kısım 1 (Bölüm 11),,Chrome PC (Cadmium),00:20:16,Not latest view,TR (Turkey)
thanks bro,2020-06-01 21:08:07,00:21:42,,Brooklyn Nine-Nine: 4. Sezon: Kaptan Letonya (Bölüm 10),,Chrome PC (Cadmium),00:21:14,Not latest view,TR (Turkey)
thanks bro,2020-06-01 21:07:31,00:00:31,,Brooklyn Nine-Nine: 4. Sezon: Baltalamama (Bölüm 9),,Chrome PC (Cadmium),00:21:42,Not latest view,TR (Turkey)
thanks bro,2020-06-01 21:07:17,00:00:04,,Brooklyn Nine-Nine: 4. Sezon: Kaptan Letonya (Bölüm 10),,Chrome PC (Cadmium),00:00:06,Not latest view,TR (Turkey)
thanks bro,2020-06-01 20:23:22,00:19:42,,Keeping Up with the Kardashians: 1. Sezon: Anneyi İdare Etmek (Bölüm 2),,Apple iPhone 7 (GSM),00:19:42,Not latest view,TR (Turkey)
thanks bro,2020-06-01 20:05:08,00:17:34,,Keeping Up with the Kardashians: 1. Sezon: Gözüm Üstünde (Bölüm 1),,Apple iPhone 7 (GSM),00:21:24,00:21:24,TR (Turkey)
thanks bro,2020-06-01 20:02:50,00:00:01,,Brooklyn Nine-Nine: 4. Sezon: Kaptan Letonya (Bölüm 10),,Chrome PC (Cadmium),00:00:02,Not latest view,TR (Turkey)
thanks bro,2020-06-01 19:37:28,00:21:56,,Brooklyn Nine-Nine: 4. Sezon: Baltalamama (Bölüm 9),,Chrome PC (Cadmium),00:21:33,Not latest view,TR (Turkey)
thanks bro,2020-06-01 19:27:58,00:08:23,,Brooklyn Nine-Nine: 4. Sezon: Skyfire Cycle (Bölüm 8),,Chrome PC (Cadmium),00:21:34,Not latest view,TR (Turkey)
thanks bro,2020-06-01 18:00:09,00:03:50,,Keeping Up with the Kardashians: 1. Sezon: Gözüm Üstünde (Bölüm 1),,Apple iPhone 7 (GSM),00:03:50,Not latest view,TR (Turkey)
thanks bro,2020-06-01 17:34:25,00:16:57,Autoplayed: user action: None; ,Brooklyn Nine-Nine: 4. Sezon: Skyfire Cycle (Bölüm 8),,Chrome PC (Cadmium),00:14:31,Not latest view,TR (Turkey)
thanks bro,2020-06-01 17:28:00,00:05:40,,Brooklyn Nine-Nine: 4. Sezon: Bay Santiago (Bölüm 7),,Chrome PC (Cadmium),00:21:32,Not latest view,TR (Turkey)
thanks bro,2020-06-01 16:52:31,00:18:08,,Brooklyn Nine-Nine: 4. Sezon: Bay Santiago (Bölüm 7),,Chrome PC (Cadmium),00:16:12,Not latest view,TR (Turkey)
thanks bro,2020-06-01 01:02:50,00:02:25,,Brooklyn Nine-Nine: 4. Sezon: Bay Santiago (Bölüm 7),,Chrome PC (Cadmium),00:01:14,Not latest view,TR (Turkey)
thanks bro,2020-06-01 00:29:32,00:23:59,,Brooklyn Nine-Nine: 4. Sezon: Dolaptaki Canavar (Bölüm 6),,Chrome PC (Cadmium),00:21:04,Not latest view,TR (Turkey)
thanks bro,2020-06-01 00:03:16,00:25:43,,Brooklyn Nine-Nine: 4. Sezon: Cadılar Bayramı IV (Bölüm 5),,Chrome PC (Cadmium),00:20:47,Not latest view,TR (Turkey)
thanks bro,2020-05-31 23:23:40,00:23:16,,Brooklyn Nine-Nine: 4. Sezon: Gece Vardiyası (Bölüm 4),,Chrome PC (Cadmium),00:21:33,Not latest view,TR (Turkey)
thanks bro,2020-05-31 22:56:56,00:21:54,,Brooklyn Nine-Nine: 4. Sezon: Coral Palms: Kısım 3 (Bölüm 3),,Chrome PC (Cadmium),00:20:51,Not latest view,TR (Turkey)
thanks bro,2020-05-31 22:33:50,00:22:36,,Brooklyn Nine-Nine: 4. Sezon: Coral Palms: Kısım 2 (Bölüm 2),,Chrome PC (Cadmium),00:21:33,Not latest view,TR (Turkey)
thanks bro,2020-05-31 22:10:28,00:22:48,,Brooklyn Nine-Nine: 4. Sezon: Coral Palms: Kısım 1 (Bölüm 1),,Chrome PC (Cadmium),00:21:34,Not latest view,TR (Turkey)
thanks bro,2020-05-31 20:47:29,00:28:31,,Brooklyn Nine-Nine: 3. Sezon: Greg ve Larry (Bölüm 23),,Chrome PC (Cadmium),00:21:41,Not latest view,TR (Turkey)
thanks bro,2020-05-31 19:17:37,00:01:17,,Brooklyn Nine-Nine: 3. Sezon: Greg ve Larry (Bölüm 23),,Chrome PC (Cadmium),00:01:31,Not latest view,TR (Turkey)
thanks bro,2020-05-31 18:54:35,00:22:53,,Brooklyn Nine-Nine: 3. Sezon: Eski İş Arkadaşı (Bölüm 22),,Chrome PC (Cadmium),00:21:31,00:21:31,TR (Turkey)
thanks bro,2020-05-31 18:32:34,00:21:49,,Brooklyn Nine-Nine: 3. Sezon: Yüksek Güvenlik (Bölüm 21),,Chrome PC (Cadmium),00:21:37,00:21:37,TR (Turkey)
thanks bro,2020-05-31 17:57:11,00:18:56,,Brooklyn Nine-Nine: 3. Sezon: Paranoya (Bölüm 20),,Chrome PC (Cadmium),00:21:19,Not latest view,TR (Turkey)
thanks bro,2020-05-31 17:16:08,00:01:41,,Tidying Up with Marie Kondo: 1. Sezon: Öğrenci Evinden Düzenli Hayata (Bölüm 5),,Apple iPhone 7 (GSM),00:03:04,00:03:04,TR (Turkey)
thanks bro,2020-05-31 05:15:40,00:00:04,,Brooklyn Nine-Nine: 3. Sezon: Paranoya (Bölüm 20),,Chrome PC (Cadmium),00:04:10,Not latest view,TR (Turkey)
thanks bro,2020-05-31 05:15:34,00:00:08,,Brooklyn Nine-Nine: 3. Sezon: Greg ve Larry (Bölüm 23),,Chrome PC (Cadmium),00:00:08,Not latest view,TR (Turkey)
thanks bro,2020-05-31 05:09:08,00:06:00,,Brooklyn Nine-Nine: 3. Sezon: Paranoya (Bölüm 20),,Chrome PC (Cadmium),00:04:05,Not latest view,TR (Turkey)
thanks bro,2020-05-31 04:45:37,00:22:00,,Brooklyn Nine-Nine: 3. Sezon: Terry'nin Kedileri (Bölüm 19),,Chrome PC (Cadmium),00:21:37,00:21:37,TR (Turkey)
thanks bro,2020-05-31 04:45:01,00:00:27,,Brooklyn Nine-Nine: 3. Sezon: Çedar (Bölüm 18),,Chrome PC (Cadmium),00:21:22,Not latest view,TR (Turkey)
thanks bro,2020-05-31 02:02:03,00:24:10,,Brooklyn Nine-Nine: 3. Sezon: Çedar (Bölüm 18),,Chrome PC (Cadmium),00:21:20,Not latest view,TR (Turkey)
thanks bro,2020-05-31 01:35:48,00:23:49,,Brooklyn Nine-Nine: 3. Sezon: Adrian Pimento (Bölüm 17),,Chrome PC (Cadmium),00:21:18,Not latest view,TR (Turkey)
thanks bro,2020-05-30 21:39:23,00:22:26,,Brooklyn Nine-Nine: 3. Sezon: Ev Kuşları (Bölüm 16),,Chrome PC (Cadmium),00:21:34,Not latest view,TR (Turkey)
thanks bro,2020-05-30 21:16:43,00:22:35,,Brooklyn Nine-Nine: 3. Sezon: 98 (Bölüm 15),,Chrome PC (Cadmium),00:21:33,Not latest view,TR (Turkey)
thanks bro,2020-05-30 20:56:19,00:12:07,,Brooklyn Nine-Nine: 3. Sezon: Karen Peralta (Bölüm 14),,Chrome PC (Cadmium),00:21:30,Not latest view,TR (Turkey)
thanks bro,2020-05-30 00:19:06,00:13:56,,Brooklyn Nine-Nine: 3. Sezon: Karen Peralta (Bölüm 14),,Chrome PC (Cadmium),00:12:33,Not latest view,TR (Turkey)
thanks bro,2020-05-29 23:56:27,00:22:16,,Brooklyn Nine-Nine: 3. Sezon: Gemi Seyahati (Bölüm 13),,Chrome PC (Cadmium),00:21:24,Not latest view,TR (Turkey)
thanks bro,2020-05-29 23:26:05,00:27:01,Autoplayed: user action: None; ,Brooklyn Nine-Nine: 3. Sezon: 9 Gün (Bölüm 12),,Chrome PC (Cadmium),00:21:37,Not latest view,TR (Turkey)
thanks bro,2020-05-29 23:03:47,00:21:53,,Brooklyn Nine-Nine: 3. Sezon: Rehin Olayı (Bölüm 11),,Chrome PC (Cadmium),00:21:03,Not latest view,TR (Turkey)
thanks bro,2020-05-29 22:40:27,00:23:01,,Brooklyn Nine-Nine: 3. Sezon: Yihoo (Bölüm 10),,Chrome PC (Cadmium),00:21:18,Not latest view,TR (Turkey)
thanks bro,2020-05-29 22:14:39,00:21:43,,Brooklyn Nine-Nine: 3. Sezon: İsveçliler (Bölüm 9),,Chrome PC (Cadmium),00:21:27,Not latest view,TR (Turkey)
thanks bro,2020-05-29 18:56:28,00:00:17,,Brooklyn Nine-Nine: 3. Sezon: İsveçliler (Bölüm 9),,Chrome PC (Cadmium),00:04:08,Not latest view,TR (Turkey)
thanks bro,2020-05-29 18:11:48,00:03:55,,Brooklyn Nine-Nine: 3. Sezon: İsveçliler (Bölüm 9),,Chrome PC (Cadmium),00:03:51,Not latest view,TR (Turkey)
thanks bro,2020-05-29 17:43:37,00:23:22,,Brooklyn Nine-Nine: 3. Sezon: Ava (Bölüm 8),,Chrome PC (Cadmium),00:21:04,00:21:04,TR (Turkey)
thanks bro,2020-05-29 12:49:07,00:01:07,,Brooklyn Nine-Nine: 3. Sezon: Ava (Bölüm 8),,Chrome PC (Cadmium),00:01:00,Not latest view,TR (Turkey)
thanks bro,2020-05-29 12:26:26,00:21:19,,Brooklyn Nine-Nine: 3. Sezon: Yatak (Bölüm 7),,Chrome PC (Cadmium),00:21:16,00:21:16,TR (Turkey)
thanks bro,2020-05-29 12:01:32,00:24:18,Autoplayed: user action: None; ,Brooklyn Nine-Nine: 3. Sezon: Sihirli Orman (Bölüm 6),,Chrome PC (Cadmium),00:21:39,00:21:39,TR (Turkey)
thanks bro,2020-05-29 12:00:21,00:01:00,,Brooklyn Nine-Nine: 3. Sezon: Cadılar Bayramı III (Bölüm 5),,Chrome PC (Cadmium),00:21:38,00:21:38,TR (Turkey)
thanks bro,2020-05-29 12:00:01,00:00:17,,Brooklyn Nine-Nine: 3. Sezon: Sihirli Orman (Bölüm 6),,Chrome PC (Cadmium),00:00:02,Not latest view,TR (Turkey)
thanks bro,2020-05-29 02:47:45,00:22:26,,Brooklyn Nine-Nine: 3. Sezon: Cadılar Bayramı III (Bölüm 5),,Chrome PC (Cadmium),00:21:34,Not latest view,TR (Turkey)
thanks bro,2020-05-29 02:25:47,00:21:53,,Brooklyn Nine-Nine: 3. Sezon: Oolong Katili (Bölüm 4),,Chrome PC (Cadmium),00:21:20,00:21:20,TR (Turkey)
thanks bro,2020-05-29 02:01:45,00:23:44,,Brooklyn Nine-Nine: 3. Sezon: Boyle'un Tahmini (Bölüm 3),,Chrome PC (Cadmium),00:21:32,00:21:32,TR (Turkey)
thanks bro,2020-05-29 01:39:26,00:22:14,,Brooklyn Nine-Nine: 3. Sezon: Cenaze (Bölüm 2),,Chrome PC (Cadmium),00:21:33,Not latest view,TR (Turkey)
thanks bro,2020-05-29 01:14:52,00:24:22,,Brooklyn Nine-Nine: 3. Sezon: Yeni Yüzbaşı (Bölüm 1),,Chrome PC (Cadmium),00:21:31,Not latest view,TR (Turkey)
thanks bro,2020-05-29 00:44:20,00:25:25,,Brooklyn Nine-Nine: 2. Sezon: Johnny ve Dora (Bölüm 23),,Chrome PC (Cadmium),00:21:33,Not latest view,TR (Turkey)
thanks bro,2020-05-29 00:21:16,00:22:53,,Brooklyn Nine-Nine: 2. Sezon: Pervaneli (Bölüm 22),,Chrome PC (Cadmium),00:21:31,Not latest view,TR (Turkey)
thanks bro,2020-05-28 22:45:24,00:00:01,,Brooklyn Nine-Nine: 2. Sezon: Pervaneli (Bölüm 22),,Chrome PC (Cadmium),00:00:02,Not latest view,TR (Turkey)
thanks bro,2020-05-28 22:24:01,00:21:10,,Brooklyn Nine-Nine: 2. Sezon: Dedektif Dave Majors (Bölüm 21),,Chrome PC (Cadmium),00:21:31,Not latest view,TR (Turkey)
thanks bro,2020-05-28 22:22:03,00:01:43,,Brooklyn Nine-Nine: 2. Sezon: AC/DC (Bölüm 20),,Chrome PC (Cadmium),00:21:40,Not latest view,TR (Turkey)
thanks bro,2020-05-28 22:19:51,00:01:22,,Brooklyn Nine-Nine: 2. Sezon: Dedektif Dave Majors (Bölüm 21),,Chrome PC (Cadmium),00:01:13,Not latest view,TR (Turkey)
thanks bro,2020-05-28 21:54:04,00:23:45,,Brooklyn Nine-Nine: 2. Sezon: AC/DC (Bölüm 20),,Chrome PC (Cadmium),00:21:36,Not latest view,TR (Turkey)
thanks bro,2020-05-28 17:17:59,00:00:02,,Brooklyn Nine-Nine: 2. Sezon: AC/DC (Bölüm 20),,Chrome PC (Cadmium),00:00:03,Not latest view,TR (Turkey)
thanks bro,2020-05-28 16:56:38,00:21:18,Autoplayed: user action: None; ,Brooklyn Nine-Nine: 2. Sezon: Sabotaj (Bölüm 19),,Chrome PC (Cadmium),00:21:06,Not latest view,TR (Turkey)
thanks bro,2020-05-28 16:30:03,00:24:02,Autoplayed: user action: None; ,Brooklyn Nine-Nine: 2. Sezon: Yüzbaşı Peralta (Bölüm 18),,Chrome PC (Cadmium),00:21:38,Not latest view,TR (Turkey)
thanks bro,2020-05-28 16:08:25,00:21:23,,Brooklyn Nine-Nine: 2. Sezon: Boyle-Linetti Düğünü (Bölüm 17),,Chrome PC (Cadmium),00:21:40,Not latest view,TR (Turkey)
thanks bro,2020-05-28 00:07:22,00:02:51,,Brooklyn Nine-Nine: 2. Sezon: Boyle-Linetti Düğünü (Bölüm 17),,Chrome PC (Cadmium),00:02:37,Not latest view,TR (Turkey)
thanks bro,2020-05-27 23:40:49,00:21:50,,Brooklyn Nine-Nine: 2. Sezon: Çarşamba Günkü Olay (Bölüm 16),,Chrome PC (Cadmium),00:21:38,Not latest view,TR (Turkey)
thanks bro,2020-05-27 23:18:20,00:21:49,,Brooklyn Nine-Nine: 2. Sezon: Rüzgarlık Şehri (Bölüm 15),,Chrome PC (Cadmium),00:21:26,Not latest view,TR (Turkey)
thanks bro,2020-05-27 22:52:55,00:22:56,Autoplayed: user action: None; ,Brooklyn Nine-Nine: 2. Sezon: Savunmanın Başka Sorusu Yok (Bölüm 14),,Chrome PC (Cadmium),00:21:23,00:21:23,TR (Turkey)
thanks bro,2020-05-27 22:06:25,00:23:17,,Brooklyn Nine-Nine: 2. Sezon: Ödeşme (Bölüm 13),,Chrome PC (Cadmium),00:21:42,00:21:42,TR (Turkey)
thanks bro,2020-05-27 16:23:58,00:00:20,,Brooklyn Nine-Nine: 2. Sezon: Ödeşme (Bölüm 13),,Chrome PC (Cadmium),00:00:01,Not latest view,TR (Turkey)
thanks bro,2020-05-27 16:01:22,00:22:29,Autoplayed: user action: None; ,Brooklyn Nine-Nine: 2. Sezon: Sahil Evi (Bölüm 12),,Chrome PC (Cadmium),00:21:35,Not latest view,TR (Turkey)
thanks bro,2020-05-27 15:35:50,00:25:02,Autoplayed: user action: None; ,Brooklyn Nine-Nine: 2. Sezon: Gözetim (Bölüm 11),,Chrome PC (Cadmium),00:21:40,00:21:40,TR (Turkey)
thanks bro,2020-05-27 14:49:38,00:26:21,Autoplayed: user action: None; ,Brooklyn Nine-Nine: 2. Sezon: Pontiac Haydudu Geri Döndü (Bölüm 10),,Chrome PC (Cadmium),00:21:39,Not latest view,TR (Turkey)
thanks bro,2020-05-27 14:22:22,00:26:52,,Brooklyn Nine-Nine: 2. Sezon: Gezi (Bölüm 9),,Chrome PC (Cadmium),00:21:40,00:21:40,TR (Turkey)
thanks bro,2020-05-27 13:57:07,00:23:06,,Brooklyn Nine-Nine: 2. Sezon: Posta Denetleme Hizmetleri (Bölüm 8),,Chrome PC (Cadmium),00:21:30,00:21:30,TR (Turkey)
thanks bro,2020-05-27 00:12:31,00:19:48,,Brooklyn Nine-Nine: 2. Sezon: Karantina (Bölüm 7),,Chrome PC (Cadmium),00:21:20,Not latest view,TR (Turkey)
thanks bro,2020-05-26 23:36:39,00:17:01,,Gossip Girl: 4. Sezon: Çift Kişilikli (Bölüm 2),,Apple iPhone 7 (GSM),00:17:52,Not latest view,TR (Turkey)
thanks bro,2020-05-26 23:19:32,00:09:33,,Eğlenceli Tarih Dersleri: 1. Sezon: Hazır Yemekler (Bölüm 1),,Apple iPhone 7 (GSM),00:09:33,Not latest view,TR (Turkey)
thanks bro,2020-05-26 19:31:46,00:03:44,,Brooklyn Nine-Nine: 2. Sezon: Karantina (Bölüm 7),,Chrome PC (Cadmium),00:03:52,Not latest view,TR (Turkey)
thanks bro,2020-05-26 18:25:04,00:25:21,,Brooklyn Nine-Nine: 2. Sezon: Jake ve Sophia (Bölüm 6),,Chrome PC (Cadmium),00:21:37,Not latest view,TR (Turkey)
thanks bro,2020-05-26 18:00:39,00:23:26,,Brooklyn Nine-Nine: 2. Sezon: Köstebek (Bölüm 5),,Chrome PC (Cadmium),00:21:37,Not latest view,TR (Turkey)
thanks bro,2020-05-26 17:37:14,00:22:00,Autoplayed: user action: None; ,Brooklyn Nine-Nine: 2. Sezon: Cadılar Bayramı II (Bölüm 4),,Chrome PC (Cadmium),00:21:37,Not latest view,TR (Turkey)
thanks bro,2020-05-26 17:07:23,00:28:15,,Brooklyn Nine-Nine: 2. Sezon: Jimmy Jab Oyunları (Bölüm 3),,Chrome PC (Cadmium),00:21:45,Not latest view,TR (Turkey)
thanks bro,2020-05-26 00:10:18,00:23:46,,Brooklyn Nine-Nine: 2. Sezon: Çikolatalı Süt (Bölüm 2),,Chrome PC (Cadmium),00:21:34,Not latest view,TR (Turkey)
thanks bro,2020-05-25 23:46:19,00:23:18,,Brooklyn Nine-Nine: 2. Sezon: Gizli Görev (Bölüm 1),,Chrome PC (Cadmium),00:21:35,Not latest view,TR (Turkey)
thanks bro,2020-05-25 23:22:32,00:23:33,,Brooklyn Nine-Nine: 1. Sezon: Kovuşturma (Bölüm 22),,Chrome PC (Cadmium),00:21:33,Not latest view,TR (Turkey)
thanks bro,2020-05-25 23:22:07,00:00:15,Autoplayed: user action: None; ,Brooklyn Nine-Nine: 1. Sezon: Kovuşturma (Bölüm 22),,Chrome PC (Cadmium),00:00:16,Not latest view,TR (Turkey)
thanks bro,2020-05-25 23:07:30,00:14:33,,Brooklyn Nine-Nine: 1. Sezon: Çözümsüz (Bölüm 21),,Chrome PC (Cadmium),00:21:36,Not latest view,TR (Turkey)
thanks bro,2020-05-25 21:11:30,00:08:35,,Brooklyn Nine-Nine: 1. Sezon: Çözümsüz (Bölüm 21),,Chrome PC (Cadmium),00:07:23,Not latest view,TR (Turkey)
thanks bro,2020-05-25 18:46:43,00:21:54,,Brooklyn Nine-Nine: 1. Sezon: Şık Damat (Bölüm 20),,Chrome PC (Cadmium),00:21:14,Not latest view,TR (Turkey)
thanks bro,2020-05-25 18:25:11,00:21:29,,Brooklyn Nine-Nine: 1. Sezon: Taktik Talim (Bölüm 19),,Chrome PC (Cadmium),00:21:40,Not latest view,TR (Turkey)
thanks bro,2020-05-25 17:59:53,00:24:43,,Brooklyn Nine-Nine: 1. Sezon: Daire (Bölüm 18),,Chrome PC (Cadmium),00:21:34,Not latest view,TR (Turkey)
thanks bro,2020-05-25 17:34:04,00:23:11,,Brooklyn Nine-Nine: 1. Sezon: Boyle'laşmak (Bölüm 17),,Chrome PC (Cadmium),00:21:35,Not latest view,TR (Turkey)
thanks bro,2020-05-24 18:31:29,00:01:18,,Brooklyn Nine-Nine: 1. Sezon: Boyle'laşmak (Bölüm 17),,Chrome PC (Cadmium),00:01:21,Not latest view,TR (Turkey)
thanks bro,2020-05-24 17:53:04,00:23:32,,Brooklyn Nine-Nine: 1. Sezon: Parti (Bölüm 16),,Chrome PC (Cadmium),00:21:23,Not latest view,TR (Turkey)
thanks bro,2020-05-24 17:23:30,00:24:17,,Brooklyn Nine-Nine: 1. Sezon: Kırık Tüy Operasyonu (Bölüm 15),,Chrome PC (Cadmium),00:21:37,Not latest view,TR (Turkey)
thanks bro,2020-05-24 16:58:24,00:24:43,,Brooklyn Nine-Nine: 1. Sezon: Kara Şahin (Bölüm 14),,Chrome PC (Cadmium),00:21:24,Not latest view,TR (Turkey)
thanks bro,2020-05-24 16:42:06,00:13:53,,Brooklyn Nine-Nine: 1. Sezon: İddia (Bölüm 13),,Chrome PC (Cadmium),00:21:35,Not latest view,TR (Turkey)
thanks bro,2020-05-24 02:56:53,00:10:56,,Brooklyn Nine-Nine: 1. Sezon: İddia (Bölüm 13),,Chrome PC (Cadmium),00:09:38,Not latest view,TR (Turkey)
thanks bro,2020-05-24 02:19:20,00:24:07,Autoplayed: user action: None; ,Brooklyn Nine-Nine: 1. Sezon: Pontiac Haydudu (Bölüm 12),,Chrome PC (Cadmium),00:21:38,Not latest view,TR (Turkey)
thanks bro,2020-05-24 02:09:52,00:09:24,,Brooklyn Nine-Nine: 1. Sezon: Noel (Bölüm 11),,Chrome PC (Cadmium),00:21:39,Not latest view,TR (Turkey)
thanks bro,2020-05-23 00:34:12,00:23:26,,Brooklyn Nine-Nine: 1. Sezon: Noel (Bölüm 11),,Chrome PC (Cadmium),00:21:37,Not latest view,TR (Turkey)
thanks bro,2020-05-23 00:11:04,00:22:27,,Brooklyn Nine-Nine: 1. Sezon: Şükran Günü (Bölüm 10),,Chrome PC (Cadmium),00:21:38,Not latest view,TR (Turkey)
thanks bro,2020-05-22 23:35:32,00:22:17,,Brooklyn Nine-Nine: 1. Sezon: Sal'ın Pizzası (Bölüm 9),,Chrome PC (Cadmium),00:21:33,Not latest view,TR (Turkey)
thanks bro,2020-05-22 23:15:56,00:03:22,,Brooklyn Nine-Nine: 1. Sezon: Eski Usul (Bölüm 8),,Chrome PC (Cadmium),00:21:17,Not latest view,TR (Turkey)
thanks bro,2020-05-22 16:33:00,00:00:11,,Brooklyn Nine-Nine: 1. Sezon: Eski Usul (Bölüm 8),,Chrome PC (Cadmium),00:00:11,Not latest view,TR (Turkey)
thanks bro,2020-05-22 14:33:25,00:05:00,,Fi: 1. Sezon: 3. Bölüm (Bölüm 3),,Apple iPhone 7 (GSM),00:05:40,00:05:40,TR (Turkey)
thanks bro,2020-05-22 02:10:44,00:21:43,Autoplayed: user action: None; ,Brooklyn Nine-Nine: 1. Sezon: Eski Usul (Bölüm 8),,Chrome PC (Cadmium),00:21:36,Not latest view,TR (Turkey)
thanks bro,2020-05-22 01:46:13,00:21:51,,Brooklyn Nine-Nine: 1. Sezon: 48 Saat (Bölüm 7),,Chrome PC (Cadmium),00:21:41,Not latest view,TR (Turkey)
thanks bro,2020-05-22 00:57:22,00:15:26,,Brooklyn Nine-Nine: 1. Sezon: Cadılar Bayramı (Bölüm 6),,Chrome PC (Cadmium),00:21:45,Not latest view,TR (Turkey)
thanks bro,2020-05-22 00:11:02,00:07:07,,Brooklyn Nine-Nine: 1. Sezon: Cadılar Bayramı (Bölüm 6),,Chrome PC (Cadmium),00:06:58,Not latest view,TR (Turkey)
thanks bro,2020-05-21 23:37:38,00:25:15,,Brooklyn Nine-Nine: 1. Sezon: Akbaba (Bölüm 5),,Chrome PC (Cadmium),00:21:34,Not latest view,TR (Turkey)
thanks bro,2020-05-21 23:12:17,00:21:56,,Brooklyn Nine-Nine: 1. Sezon: Otopsi Zamanı (Bölüm 4),,Chrome PC (Cadmium),00:21:35,Not latest view,TR (Turkey)
thanks bro,2020-05-21 22:51:55,00:20:17,,Brooklyn Nine-Nine: 1. Sezon: Düşüş (Bölüm 3),,Chrome PC (Cadmium),00:21:38,00:21:38,TR (Turkey)
thanks bro,2020-05-21 15:00:35,00:02:07,,Brooklyn Nine-Nine: 1. Sezon: Düşüş (Bölüm 3),,Chrome PC (Cadmium),00:02:11,Not latest view,TR (Turkey)
thanks bro,2020-05-21 14:59:17,00:00:21,,Brooklyn Nine-Nine: 1. Sezon: Düşüş (Bölüm 3),,Chrome PC (Cadmium),00:00:00,Not latest view,TR (Turkey)
thanks bro,2020-05-21 14:57:00,00:02:13,,Brooklyn Nine-Nine: 1. Sezon: Spreyci (Bölüm 2),,Chrome PC (Cadmium),00:20:53,Not latest view,TR (Turkey)
thanks bro,2020-05-20 23:35:23,00:18:49,,Brooklyn Nine-Nine: 1. Sezon: Spreyci (Bölüm 2),,Chrome PC (Cadmium),00:18:50,Not latest view,TR (Turkey)
